arrival_time        ,service_time,inter_arrival_time,time_service_begins,queue_wait_time     ,time_service_ends,time_in_system,server_idle_time
2340.470000000001   ,44353.46    ,42012.99          ,44353.46           ,2340.470000000001   ,44357.76         ,2344.77       ,0.0
2342.1700000000055  ,44357.76    ,42015.59          ,44357.76           ,2342.1700000000055  ,44362.57         ,2346.98       ,0.0
2342.9300000000003  ,44362.57    ,42019.64          ,44362.57           ,2342.9300000000003  ,44367.56         ,2347.92       ,0.0
2342.699999999997   ,44367.56    ,42024.86          ,44367.56           ,2342.699999999997   ,44371.67         ,2346.81       ,0.0
2345.1299999999974  ,44371.67    ,42026.54          ,44371.67           ,2345.1299999999974  ,44376.58         ,2350.04       ,0.0
2346.25             ,44376.58    ,42030.33          ,44376.58           ,2346.25             ,44380.71         ,2350.38       ,0.0
2347.3099999999977  ,44380.71    ,42033.4           ,44380.71           ,2347.3099999999977  ,44385.7          ,2352.3        ,0.0
2347.8299999999945  ,44385.7     ,42037.87          ,44385.7            ,2347.8299999999945  ,44390.66         ,2352.79       ,0.0
2348.2100000000064  ,44390.66    ,42042.45          ,44390.66           ,2348.2100000000064  ,44395.62         ,2353.17       ,0.0
2351.0              ,44395.62    ,42044.62          ,44395.62           ,2351.0              ,44399.76         ,2355.14       ,0.0
2354.6300000000047  ,44399.76    ,42045.13          ,44399.76           ,2354.6300000000047  ,44404.56         ,2359.43       ,0.0
2354.2599999999948  ,44404.56    ,42050.3           ,44404.56           ,2354.2599999999948  ,44408.55         ,2358.25       ,0.0
2354.840000000004   ,44408.55    ,42053.71          ,44408.55           ,2354.840000000004   ,44412.7          ,2358.99       ,0.0
2357.949999999997   ,44412.7     ,42054.75          ,44412.7            ,2357.949999999997   ,44417.22         ,2362.47       ,0.0
2358.8600000000006  ,44417.22    ,42058.36          ,44417.22           ,2358.8600000000006  ,44422.17         ,2363.81       ,0.0
2360.6699999999983  ,44422.17    ,42061.5           ,44422.17           ,2360.6699999999983  ,44426.17         ,2364.67       ,0.0
2361.159999999996   ,44426.17    ,42065.01          ,44426.17           ,2361.159999999996   ,44430.26         ,2365.25       ,0.0
2361.4100000000035  ,44430.26    ,42068.85          ,44430.26           ,2361.4100000000035  ,44434.88         ,2366.03       ,0.0
2362.0799999999945  ,44434.88    ,42072.8           ,44434.88           ,2362.0799999999945  ,44438.91         ,2366.11       ,0.0
2364.6200000000026  ,44438.91    ,42074.29          ,44438.91           ,2364.6200000000026  ,44443.9          ,2369.61       ,0.0
2366.9100000000035  ,44443.9     ,42076.99          ,44443.9            ,2366.9100000000035  ,44448.42         ,2371.43       ,0.0
2369.220000000001   ,44448.42    ,42079.2           ,44448.42           ,2369.220000000001   ,44453.28         ,2374.08       ,0.0
2373.4199999999983  ,44453.28    ,42079.86          ,44453.28           ,2373.4199999999983  ,44458.27         ,2378.41       ,0.0
2375.2599999999948  ,44458.27    ,42083.01          ,44458.27           ,2375.2599999999948  ,44463.12         ,2380.11       ,0.0
2376.770000000004   ,44463.12    ,42086.35          ,44463.12           ,2376.770000000004   ,44467.61         ,2381.26       ,0.0
2376.4400000000023  ,44467.61    ,42091.17          ,44467.61           ,2376.4400000000023  ,44472.59         ,2381.42       ,0.0
2376.3099999999977  ,44472.59    ,42096.28          ,44472.59           ,2376.3099999999977  ,44476.79         ,2380.51       ,0.0
2375.6299999999974  ,44476.79    ,42101.16          ,44476.79           ,2375.6299999999974  ,44481.63         ,2380.47       ,0.0
2376.8499999999985  ,44481.63    ,42104.78          ,44481.63           ,2376.8499999999985  ,44486.56         ,2381.78       ,0.0
2379.5899999999965  ,44486.56    ,42106.97          ,44486.56           ,2379.5899999999965  ,44490.78         ,2383.81       ,0.0
2378.8099999999977  ,44490.78    ,42111.97          ,44490.78           ,2378.8099999999977  ,44494.94         ,2382.97       ,0.0
2381.560000000005   ,44494.94    ,42113.38          ,44494.94           ,2381.560000000005   ,44498.92         ,2385.54       ,0.0
2382.1500000000015  ,44498.92    ,42116.77          ,44498.92           ,2382.1500000000015  ,44503.0          ,2386.23       ,0.0
2383.3600000000006  ,44503.0     ,42119.64          ,44503.0            ,2383.3600000000006  ,44507.8          ,2388.16       ,0.0
2385.8700000000026  ,44507.8     ,42121.93          ,44507.8            ,2385.8700000000026  ,44511.7          ,2389.77       ,0.0
2387.7899999999936  ,44511.7     ,42123.91          ,44511.7            ,2387.7899999999936  ,44515.99         ,2392.08       ,0.0
2391.189999999995   ,44515.99    ,42124.8           ,44515.99           ,2391.189999999995   ,44520.69         ,2395.89       ,0.0
2391.4300000000003  ,44520.69    ,42129.26          ,44520.69           ,2391.4300000000003  ,44525.6          ,2396.34       ,0.0
2391.720000000001   ,44525.6     ,42133.88          ,44525.6            ,2391.720000000001   ,44529.88         ,2396.0        ,0.0
2390.489999999998   ,44529.88    ,42139.39          ,44529.88           ,2390.489999999998   ,44534.08         ,2394.69       ,0.0
2390.8199999999997  ,44534.08    ,42143.26          ,44534.08           ,2390.8199999999997  ,44538.19         ,2394.93       ,0.0
2394.3800000000047  ,44538.19    ,42143.81          ,44538.19           ,2394.3800000000047  ,44542.53         ,2398.72       ,0.0
2395.290000000001   ,44542.53    ,42147.24          ,44542.53           ,2395.290000000001   ,44547.23         ,2399.99       ,0.0
2396.560000000005   ,44547.23    ,42150.67          ,44547.23           ,2396.560000000005   ,44552.23         ,2401.56       ,0.0
2398.0              ,44552.23    ,42154.23          ,44552.23           ,2398.0              ,44557.11         ,2402.88       ,0.0
2401.5599999999977  ,44557.11    ,42155.55          ,44557.11           ,2401.5599999999977  ,44561.7          ,2406.15       ,0.0
2403.229999999996   ,44561.7     ,42158.47          ,44561.7            ,2403.229999999996   ,44566.67         ,2408.2        ,0.0
2404.959999999999   ,44566.67    ,42161.71          ,44566.67           ,2404.959999999999   ,44571.51         ,2409.8        ,0.0
2405.010000000002   ,44571.51    ,42166.5           ,44571.51           ,2405.010000000002   ,44575.36         ,2408.86       ,0.0
2408.239999999998   ,44575.36    ,42167.12          ,44575.36           ,2408.239999999998   ,44580.35         ,2413.23       ,0.0
2411.9199999999983  ,44580.35    ,42168.43          ,44580.35           ,2411.9199999999983  ,44585.32         ,2416.89       ,0.0
2415.1699999999983  ,44585.32    ,42170.15          ,44585.32           ,2415.1699999999983  ,44589.8          ,2419.65       ,0.0
2414.260000000002   ,44589.8     ,42175.54          ,44589.8            ,2414.260000000002   ,44594.53         ,2418.99       ,0.0
2418.540000000001   ,44594.53    ,42175.99          ,44594.53           ,2418.540000000001   ,44598.58         ,2422.59       ,0.0
2419.6699999999983  ,44598.58    ,42178.91          ,44598.58           ,2419.6699999999983  ,44603.52         ,2424.61       ,0.0
2420.8599999999933  ,44603.52    ,42182.66          ,44603.52           ,2420.8599999999933  ,44607.47         ,2424.81       ,0.0
2422.800000000003   ,44607.47    ,42184.67          ,44607.47           ,2422.800000000003   ,44612.35         ,2427.68       ,0.0
2425.5              ,44612.35    ,42186.85          ,44612.35           ,2425.5              ,44616.99         ,2430.14       ,0.0
2426.699999999997   ,44616.99    ,42190.29          ,44616.99           ,2426.699999999997   ,44621.25         ,2430.96       ,0.0
2428.3799999999974  ,44621.25    ,42192.87          ,44621.25           ,2428.3799999999974  ,44625.58         ,2432.71       ,0.0
2430.3300000000017  ,44625.58    ,42195.25          ,44625.58           ,2430.3300000000017  ,44629.96         ,2434.71       ,0.0
2432.5699999999997  ,44629.96    ,42197.39          ,44629.96           ,2432.5699999999997  ,44634.7          ,2437.31       ,0.0
2434.6100000000006  ,44634.7     ,42200.09          ,44634.7            ,2434.6100000000006  ,44639.69         ,2439.6        ,0.0
2438.4100000000035  ,44639.69    ,42201.28          ,44639.69           ,2438.4100000000035  ,44644.48         ,2443.2        ,0.0
2441.760000000002   ,44644.48    ,42202.72          ,44644.48           ,2441.760000000002   ,44649.17         ,2446.45       ,0.0
2442.3899999999994  ,44649.17    ,42206.78          ,44649.17           ,2442.3899999999994  ,44653.59         ,2446.81       ,0.0
2443.8399999999965  ,44653.59    ,42209.75          ,44653.59           ,2443.8399999999965  ,44658.53         ,2448.78       ,0.0
2446.6500000000015  ,44658.53    ,42211.88          ,44658.53           ,2446.6500000000015  ,44663.26         ,2451.38       ,0.0
2448.8199999999997  ,44663.26    ,42214.44          ,44663.26           ,2448.8199999999997  ,44667.58         ,2453.14       ,0.0
2450.0999999999985  ,44667.58    ,42217.48          ,44667.58           ,2450.0999999999985  ,44672.52         ,2455.04       ,0.0
2450.6199999999953  ,44672.52    ,42221.9           ,44672.52           ,2450.6199999999953  ,44677.33         ,2455.43       ,0.0
2452.3499999999985  ,44677.33    ,42224.98          ,44677.33           ,2452.3499999999985  ,44681.33         ,2456.35       ,0.0
2451.3199999999997  ,44681.33    ,42230.01          ,44681.33           ,2451.3199999999997  ,44686.19         ,2456.18       ,0.0
2453.9200000000055  ,44686.19    ,42232.27          ,44686.19           ,2453.9200000000055  ,44691.01         ,2458.74       ,0.0
2454.6200000000026  ,44691.01    ,42236.39          ,44691.01           ,2454.6200000000026  ,44695.97         ,2459.58       ,0.0
2458.8199999999997  ,44695.97    ,42237.15          ,44695.97           ,2458.8199999999997  ,44700.94         ,2463.79       ,0.0
2458.8199999999997  ,44700.94    ,42242.12          ,44700.94           ,2458.8199999999997  ,44705.38         ,2463.26       ,0.0
2459.9300000000003  ,44705.38    ,42245.45          ,44705.38           ,2459.9300000000003  ,44710.0          ,2464.55       ,0.0
2462.6600000000035  ,44710.0     ,42247.34          ,44710.0            ,2462.6600000000035  ,44714.46         ,2467.12       ,0.0
2463.5              ,44714.46    ,42250.96          ,44714.46           ,2463.5              ,44719.43         ,2468.47       ,0.0
2465.5699999999997  ,44719.43    ,42253.86          ,44719.43           ,2465.5699999999997  ,44723.81         ,2469.95       ,0.0
2466.979999999996   ,44723.81    ,42256.83          ,44723.81           ,2466.979999999996   ,44728.49         ,2471.66       ,0.0
2468.959999999999   ,44728.49    ,42259.53          ,44728.49           ,2468.959999999999   ,44733.48         ,2473.95       ,0.0
2468.8300000000017  ,44733.48    ,42264.65          ,44733.48           ,2468.8300000000017  ,44738.4          ,2473.75       ,0.0
2471.4199999999983  ,44738.4     ,42266.98          ,44738.4            ,2471.4199999999983  ,44742.42         ,2475.44       ,0.0
2472.75             ,44742.42    ,42269.67          ,44742.42           ,2472.75             ,44747.33         ,2477.66       ,0.0
2475.3800000000047  ,44747.33    ,42271.95          ,44747.33           ,2475.3800000000047  ,44751.98         ,2480.03       ,0.0
2476.3800000000047  ,44751.98    ,42275.6           ,44751.98           ,2476.3800000000047  ,44756.11         ,2480.51       ,0.0
2478.1600000000035  ,44756.11    ,42277.95          ,44756.11           ,2478.1600000000035  ,44760.12         ,2482.17       ,0.0
2478.8600000000006  ,44760.12    ,42281.26          ,44760.12           ,2478.8600000000006  ,44764.63         ,2483.37       ,0.0
2479.5999999999985  ,44764.63    ,42285.03          ,44764.63           ,2479.5999999999985  ,44769.06         ,2484.03       ,0.0
2481.0099999999948  ,44769.06    ,42288.05          ,44769.06           ,2481.0099999999948  ,44773.37         ,2485.32       ,0.0
2482.260000000002   ,44773.37    ,42291.11          ,44773.37           ,2482.260000000002   ,44777.56         ,2486.45       ,0.0
2482.5799999999945  ,44777.56    ,42294.98          ,44777.56           ,2482.5799999999945  ,44781.46         ,2486.48       ,0.0
2481.9300000000003  ,44781.46    ,42299.53          ,44781.46           ,2481.9300000000003  ,44786.05         ,2486.52       ,0.0
2483.770000000004   ,44786.05    ,42302.28          ,44786.05           ,2483.770000000004   ,44790.06         ,2487.78       ,0.0
2487.040000000001   ,44790.06    ,42303.02          ,44790.06           ,2487.040000000001   ,44794.88         ,2491.86       ,0.0
2488.3299999999945  ,44794.88    ,42306.55          ,44794.88           ,2488.3299999999945  ,44799.78         ,2493.23       ,0.0
2485.9199999999983  ,44799.78    ,42313.86          ,44799.78           ,2485.9199999999983  ,44804.31         ,2490.45       ,0.0
2485.5699999999997  ,44804.31    ,42318.74          ,44804.31           ,2485.5699999999997  ,44808.69         ,2489.95       ,0.0
2488.029999999999   ,44808.69    ,42320.66          ,44808.69           ,2488.029999999999   ,44813.16         ,2492.5        ,0.0
2490.6800000000003  ,44813.16    ,42322.48          ,44813.16           ,2490.6800000000003  ,44818.03         ,2495.55       ,0.0
2492.209999999999   ,44818.03    ,42325.82          ,44818.03           ,2492.209999999999   ,44823.03         ,2497.21       ,0.0
2492.4400000000023  ,44823.03    ,42330.59          ,44823.03           ,2492.4400000000023  ,44827.74         ,2497.15       ,0.0
2492.5              ,44827.74    ,42335.24          ,44827.74           ,2492.5              ,44832.39         ,2497.15       ,0.0
2495.239999999998   ,44832.39    ,42337.15          ,44832.39           ,2495.239999999998   ,44837.34         ,2500.19       ,0.0
2496.6099999999933  ,44837.34    ,42340.73          ,44837.34           ,2496.6099999999933  ,44841.77         ,2501.04       ,0.0
2500.219999999994   ,44841.77    ,42341.55          ,44841.77           ,2500.219999999994   ,44846.71         ,2505.16       ,0.0
2501.729999999996   ,44846.71    ,42344.98          ,44846.71           ,2501.729999999996   ,44850.65         ,2505.67       ,0.0
2503.7000000000044  ,44850.65    ,42346.95          ,44850.65           ,2503.7000000000044  ,44855.64         ,2508.69       ,0.0
2505.970000000001   ,44855.64    ,42349.67          ,44855.64           ,2505.970000000001   ,44860.55         ,2510.88       ,0.0
2509.510000000002   ,44860.55    ,42351.04          ,44860.55           ,2509.510000000002   ,44865.55         ,2514.51       ,0.0
2512.1800000000003  ,44865.55    ,42353.37          ,44865.55           ,2512.1800000000003  ,44870.19         ,2516.82       ,0.0
2512.020000000004   ,44870.19    ,42358.17          ,44870.19           ,2512.020000000004   ,44874.58         ,2516.41       ,0.0
2513.3300000000017  ,44874.58    ,42361.25          ,44874.58           ,2513.3300000000017  ,44879.58         ,2518.33       ,0.0
2514.840000000004   ,44879.58    ,42364.74          ,44879.58           ,2514.840000000004   ,44884.58         ,2519.84       ,0.0
2515.560000000005   ,44884.58    ,42369.02          ,44884.58           ,2515.560000000005   ,44889.53         ,2520.51       ,0.0
2516.0499999999956  ,44889.53    ,42373.48          ,44889.53           ,2516.0499999999956  ,44894.18         ,2520.7        ,0.0
2518.5              ,44894.18    ,42375.68          ,44894.18           ,2518.5              ,44898.98         ,2523.3        ,0.0
2521.75             ,44898.98    ,42377.23          ,44898.98           ,2521.75             ,44903.97         ,2526.74       ,0.0
2523.4199999999983  ,44903.97    ,42380.55          ,44903.97           ,2523.4199999999983  ,44908.24         ,2527.69       ,0.0
2524.519999999997   ,44908.24    ,42383.72          ,44908.24           ,2524.519999999997   ,44912.69         ,2528.97       ,0.0
2528.4100000000035  ,44912.69    ,42384.28          ,44912.69           ,2528.4100000000035  ,44917.57         ,2533.29       ,0.0
2529.260000000002   ,44917.57    ,42388.31          ,44917.57           ,2529.260000000002   ,44922.1          ,2533.79       ,0.0
2529.689999999995   ,44922.1     ,42392.41          ,44922.1            ,2529.689999999995   ,44926.07         ,2533.66       ,0.0
2531.1100000000006  ,44926.07    ,42394.96          ,44926.07           ,2531.1100000000006  ,44930.55         ,2535.59       ,0.0
2533.5800000000017  ,44930.55    ,42396.97          ,44930.55           ,2533.5800000000017  ,44934.79         ,2537.82       ,0.0
2535.6299999999974  ,44934.79    ,42399.16          ,44934.79           ,2535.6299999999974  ,44938.75         ,2539.59       ,0.0
2535.0899999999965  ,44938.75    ,42403.66          ,44938.75           ,2535.0899999999965  ,44943.31         ,2539.65       ,0.0
2537.4199999999983  ,44943.31    ,42405.89          ,44943.31           ,2537.4199999999983  ,44947.75         ,2541.86       ,0.0
2541.489999999998   ,44947.75    ,42406.26          ,44947.75           ,2541.489999999998   ,44952.62         ,2546.36       ,0.0
2541.4500000000044  ,44952.62    ,42411.17          ,44952.62           ,2541.4500000000044  ,44956.96         ,2545.79       ,0.0
2542.8600000000006  ,44956.96    ,42414.1           ,44956.96           ,2542.8600000000006  ,44960.96         ,2546.86       ,0.0
2543.279999999999   ,44960.96    ,42417.68          ,44960.96           ,2543.279999999999   ,44965.86         ,2548.18       ,0.0
2544.9199999999983  ,44965.86    ,42420.94          ,44965.86           ,2544.9199999999983  ,44970.73         ,2549.79       ,0.0
2548.1100000000006  ,44970.73    ,42422.62          ,44970.73           ,2548.1100000000006  ,44975.5          ,2552.88       ,0.0
2548.220000000001   ,44975.5     ,42427.28          ,44975.5            ,2548.220000000001   ,44980.49         ,2553.21       ,0.0
2552.479999999996   ,44980.49    ,42428.01          ,44980.49           ,2552.479999999996   ,44985.49         ,2557.48       ,0.0
2553.3499999999985  ,44985.49    ,42432.14          ,44985.49           ,2553.3499999999985  ,44989.82         ,2557.68       ,0.0
2552.6100000000006  ,44989.82    ,42437.21          ,44989.82           ,2552.6100000000006  ,44994.55         ,2557.34       ,0.0
2553.2000000000044  ,44994.55    ,42441.35          ,44994.55           ,2553.2000000000044  ,44998.54         ,2557.19       ,0.0
2553.8899999999994  ,44998.54    ,42444.65          ,44998.54           ,2553.8899999999994  ,45003.47         ,2558.82       ,0.0
2556.239999999998   ,45003.47    ,42447.23          ,45003.47           ,2556.239999999998   ,45007.71         ,2560.48       ,0.0
2558.1100000000006  ,45007.71    ,42449.6           ,45007.71           ,2558.1100000000006  ,45012.69         ,2563.09       ,0.0
2561.25             ,45012.69    ,42451.44          ,45012.69           ,2561.25             ,45016.57         ,2565.13       ,0.0
2561.5599999999977  ,45016.57    ,42455.01          ,45016.57           ,2561.5599999999977  ,45021.03         ,2566.02       ,0.0
2563.729999999996   ,45021.03    ,42457.3           ,45021.03           ,2563.729999999996   ,45025.57         ,2568.27       ,0.0
2567.409999999996   ,45025.57    ,42458.16          ,45025.57           ,2567.409999999996   ,45030.45         ,2572.29       ,0.0
2570.159999999996   ,45030.45    ,42460.29          ,45030.45           ,2570.159999999996   ,45035.45         ,2575.16       ,0.0
2571.7599999999948  ,45035.45    ,42463.69          ,45035.45           ,2571.7599999999948  ,45039.95         ,2576.26       ,0.0
2573.5599999999977  ,45039.95    ,42466.39          ,45039.95           ,2573.5599999999977  ,45044.92         ,2578.53       ,0.0
2575.3300000000017  ,45044.92    ,42469.59          ,45044.92           ,2575.3300000000017  ,45049.91         ,2580.32       ,0.0
2578.4200000000055  ,45049.91    ,42471.49          ,45049.91           ,2578.4200000000055  ,45054.9          ,2583.41       ,0.0
2579.1500000000015  ,45054.9     ,42475.75          ,45054.9            ,2579.1500000000015  ,45059.63         ,2583.88       ,0.0
2579.5099999999948  ,45059.63    ,42480.12          ,45059.63           ,2579.5099999999948  ,45064.44         ,2584.32       ,0.0
2580.590000000004   ,45064.44    ,42483.85          ,45064.44           ,2580.590000000004   ,45069.44         ,2585.59       ,0.0
2582.970000000001   ,45069.44    ,42486.47          ,45069.44           ,2582.970000000001   ,45074.18         ,2587.71       ,0.0
2585.3199999999997  ,45074.18    ,42488.86          ,45074.18           ,2585.3199999999997  ,45079.13         ,2590.27       ,0.0
2586.8299999999945  ,45079.13    ,42492.3           ,45079.13           ,2586.8299999999945  ,45083.56         ,2591.26       ,0.0
2587.0599999999977  ,45083.56    ,42496.5           ,45083.56           ,2587.0599999999977  ,45087.98         ,2591.48       ,0.0
2588.720000000001   ,45087.98    ,42499.26          ,45087.98           ,2588.720000000001   ,45092.53         ,2593.27       ,0.0
2589.0899999999965  ,45092.53    ,42503.44          ,45092.53           ,2589.0899999999965  ,45097.12         ,2593.68       ,0.0
2591.1100000000006  ,45097.12    ,42506.01          ,45097.12           ,2591.1100000000006  ,45101.31         ,2595.3        ,0.0
2593.239999999998   ,45101.31    ,42508.07          ,45101.31           ,2593.239999999998   ,45106.3          ,2598.23       ,0.0
2594.6900000000023  ,45106.3     ,42511.61          ,45106.3            ,2594.6900000000023  ,45111.14         ,2599.53       ,0.0
2595.5800000000017  ,45111.14    ,42515.56          ,45111.14           ,2595.5800000000017  ,45116.12         ,2600.56       ,0.0
2596.1100000000006  ,45116.12    ,42520.01          ,45116.12           ,2596.1100000000006  ,45121.0          ,2600.99       ,0.0
2599.199999999997   ,45121.0     ,42521.8           ,45121.0            ,2599.199999999997   ,45125.85         ,2604.05       ,0.0
2602.5899999999965  ,45125.85    ,42523.26          ,45125.85           ,2602.5899999999965  ,45130.81         ,2607.55       ,0.0
2603.1100000000006  ,45130.81    ,42527.7           ,45130.81           ,2603.1100000000006  ,45135.8          ,2608.1        ,0.0
2602.3700000000026  ,45135.8     ,42533.43          ,45135.8            ,2602.3700000000026  ,45140.58         ,2607.15       ,0.0
2604.770000000004   ,45140.58    ,42535.81          ,45140.58           ,2604.770000000004   ,45144.87         ,2609.06       ,0.0
2607.220000000001   ,45144.87    ,42537.65          ,45144.87           ,2607.220000000001   ,45149.74         ,2612.09       ,0.0
2607.229999999996   ,45149.74    ,42542.51          ,45149.74           ,2607.229999999996   ,45154.67         ,2612.16       ,0.0
2609.489999999998   ,45154.67    ,42545.18          ,45154.67           ,2609.489999999998   ,45158.9          ,2613.72       ,0.0
2613.3899999999994  ,45158.9     ,42545.51          ,45158.9            ,2613.3899999999994  ,45163.2          ,2617.69       ,0.0
2615.0899999999965  ,45163.2     ,42548.11          ,45163.2            ,2615.0899999999965  ,45167.96         ,2619.85       ,0.0
2617.8099999999977  ,45167.96    ,42550.15          ,45167.96           ,2617.8099999999977  ,45172.36         ,2622.21       ,0.0
2621.209999999999   ,45172.36    ,42551.15          ,45172.36           ,2621.209999999999   ,45177.32         ,2626.17       ,0.0
2621.300000000003   ,45177.32    ,42556.02          ,45177.32           ,2621.300000000003   ,45181.37         ,2625.35       ,0.0
2622.4000000000015  ,45181.37    ,42558.97          ,45181.37           ,2622.4000000000015  ,45186.31         ,2627.34       ,0.0
2625.659999999996   ,45186.31    ,42560.65          ,45186.31           ,2625.659999999996   ,45191.19         ,2630.54       ,0.0
2627.709999999999   ,45191.19    ,42563.48          ,45191.19           ,2627.709999999999   ,45195.9          ,2632.42       ,0.0
2630.4000000000015  ,45195.9     ,42565.5           ,45195.9            ,2630.4000000000015  ,45200.59         ,2635.09       ,0.0
2634.399999999994   ,45200.59    ,42566.19          ,45200.59           ,2634.399999999994   ,45204.89         ,2638.7        ,0.0
2636.8399999999965  ,45204.89    ,42568.05          ,45204.89           ,2636.8399999999965  ,45209.59         ,2641.54       ,0.0
2638.939999999995   ,45209.59    ,42570.65          ,45209.59           ,2638.939999999995   ,45214.26         ,2643.61       ,0.0
2638.6500000000015  ,45214.26    ,42575.61          ,45214.26           ,2638.6500000000015  ,45218.47         ,2642.86       ,0.0
2639.800000000003   ,45218.47    ,42578.67          ,45218.47           ,2639.800000000003   ,45222.81         ,2644.14       ,0.0
2643.6199999999953  ,45222.81    ,42579.19          ,45222.81           ,2643.6199999999953  ,45227.0          ,2647.81       ,0.0
2646.3799999999974  ,45227.0     ,42580.62          ,45227.0            ,2646.3799999999974  ,45231.37         ,2650.75       ,0.0
2648.050000000003   ,45231.37    ,42583.32          ,45231.37           ,2648.050000000003   ,45235.46         ,2652.14       ,0.0
2650.6299999999974  ,45235.46    ,42584.83          ,45235.46           ,2650.6299999999974  ,45240.45         ,2655.62       ,0.0
2654.0899999999965  ,45240.45    ,42586.36          ,45240.45           ,2654.0899999999965  ,45244.91         ,2658.55       ,0.0
2655.290000000001   ,45244.91    ,42589.62          ,45244.91           ,2655.290000000001   ,45249.45         ,2659.83       ,0.0
2657.2899999999936  ,45249.45    ,42592.16          ,45249.45           ,2657.2899999999936  ,45254.31         ,2662.15       ,0.0
2659.529999999999   ,45254.31    ,42594.78          ,45254.31           ,2659.529999999999   ,45258.85         ,2664.07       ,0.0
2661.5              ,45258.85    ,42597.35          ,45258.85           ,2661.5              ,45263.72         ,2666.37       ,0.0
2665.2000000000044  ,45263.72    ,42598.52          ,45263.72           ,2665.2000000000044  ,45268.72         ,2670.2        ,0.0
2665.6100000000006  ,45268.72    ,42603.11          ,45268.72           ,2665.6100000000006  ,45273.72         ,2670.61       ,0.0
2665.800000000003   ,45273.72    ,42607.92          ,45273.72           ,2665.800000000003   ,45278.26         ,2670.34       ,0.0
2668.2400000000052  ,45278.26    ,42610.02          ,45278.26           ,2668.2400000000052  ,45282.39         ,2672.37       ,0.0
2670.3700000000026  ,45282.39    ,42612.02          ,45282.39           ,2670.3700000000026  ,45286.59         ,2674.57       ,0.0
2671.3399999999965  ,45286.59    ,42615.25          ,45286.59           ,2671.3399999999965  ,45291.04         ,2675.79       ,0.0
2672.8499999999985  ,45291.04    ,42618.19          ,45291.04           ,2672.8499999999985  ,45295.96         ,2677.77       ,0.0
2673.1100000000006  ,45295.96    ,42622.85          ,45295.96           ,2673.1100000000006  ,45300.58         ,2677.73       ,0.0
2674.770000000004   ,45300.58    ,42625.81          ,45300.58           ,2674.770000000004   ,45304.53         ,2678.72       ,0.0
2677.720000000001   ,45304.53    ,42626.81          ,45304.53           ,2677.720000000001   ,45309.52         ,2682.71       ,0.0
2678.5              ,45309.52    ,42631.02          ,45309.52           ,2678.5              ,45313.84         ,2682.82       ,0.0
2678.719999999994   ,45313.84    ,42635.12          ,45313.84           ,2678.719999999994   ,45318.81         ,2683.69       ,0.0
2682.3899999999994  ,45318.81    ,42636.42          ,45318.81           ,2682.3899999999994  ,45323.56         ,2687.14       ,0.0
2683.6800000000003  ,45323.56    ,42639.88          ,45323.56           ,2683.6800000000003  ,45328.18         ,2688.3        ,0.0
2682.8799999999974  ,45328.18    ,42645.3           ,45328.18           ,2682.8799999999974  ,45332.68         ,2687.38       ,0.0
2685.290000000001   ,45332.68    ,42647.39          ,45332.68           ,2685.290000000001   ,45336.56         ,2689.17       ,0.0
2686.1699999999983  ,45336.56    ,42650.39          ,45336.56           ,2686.1699999999983  ,45340.81         ,2690.42       ,0.0
2689.1100000000006  ,45340.81    ,42651.7           ,45340.81           ,2689.1100000000006  ,45345.38         ,2693.68       ,0.0
2688.8399999999965  ,45345.38    ,42656.54          ,45345.38           ,2688.8399999999965  ,45350.38         ,2693.84       ,0.0
2688.209999999999   ,45350.38    ,42662.17          ,45350.38           ,2688.209999999999   ,45354.83         ,2692.66       ,0.0
2692.0699999999997  ,45354.83    ,42662.76          ,45354.83           ,2692.0699999999997  ,45359.83         ,2697.07       ,0.0
2695.1399999999994  ,45359.83    ,42664.69          ,45359.83           ,2695.1399999999994  ,45364.44         ,2699.75       ,0.0
2694.730000000003   ,45364.44    ,42669.71          ,45364.44           ,2694.730000000003   ,45369.42         ,2699.71       ,0.0
2697.2999999999956  ,45369.42    ,42672.12          ,45369.42           ,2697.2999999999956  ,45374.35         ,2702.23       ,0.0
2698.959999999999   ,45374.35    ,42675.39          ,45374.35           ,2698.959999999999   ,45379.25         ,2703.86       ,0.0
2702.1699999999983  ,45379.25    ,42677.08          ,45379.25           ,2702.1699999999983  ,45384.1          ,2707.02       ,0.0
2706.220000000001   ,45384.1     ,42677.88          ,45384.1            ,2706.220000000001   ,45388.84         ,2710.96       ,0.0
2707.959999999999   ,45388.84    ,42680.88          ,45388.84           ,2707.959999999999   ,45393.62         ,2712.74       ,0.0
2710.1800000000003  ,45393.62    ,42683.44          ,45393.62           ,2710.1800000000003  ,45397.84         ,2714.4        ,0.0
2712.3899999999994  ,45397.84    ,42685.45          ,45397.84           ,2712.3899999999994  ,45402.31         ,2716.86       ,0.0
2713.149999999994   ,45402.31    ,42689.16          ,45402.31           ,2713.149999999994   ,45407.0          ,2717.84       ,0.0
2714.519999999997   ,45407.0     ,42692.48          ,45407.0            ,2714.519999999997   ,45411.85         ,2719.37       ,0.0
2713.0899999999965  ,45411.85    ,42698.76          ,45411.85           ,2713.0899999999965  ,45415.9          ,2717.14       ,0.0
2716.6500000000015  ,45415.9     ,42699.25          ,45415.9            ,2716.6500000000015  ,45420.31         ,2721.06       ,0.0
